Date,P1,P2,P3,P4,P5,LowMinusHigh
2014-07-01,-2.425879367532405,-3.194588197393751,-1.4398680132155768,-1.6404549819071534,-1.468252236313868,-0.9576271312185372
2014-08-01,4.151381904652147,3.874608991957751,4.245816005025926,3.650387164724525,5.629079895073957,-1.4776979904218104
2014-09-01,-1.1470620280558579,-1.9856397770979926,-2.2061551925293714,-3.2352466885037554,-3.654584806115691,2.5075227780598333
2014-10-01,4.877378681962581,4.314526788686072,2.351704705576259,2.8824486219872516,0.9087323828262088,3.9686462991363722
2014-11-01,3.1022525047511778,3.7199201141269214,3.959290610167832,1.6635821228808196,-0.5711286790261771,3.673381183777355
2014-12-01,0.556731551137812,1.344562533304946,0.3546313674527242,-0.6220239678147237,0.046706591176648604,0.5100249599611635
2015-01-01,-3.149246538735452,-1.7557926904490346,-2.039255790608361,-3.1871309369665717,-3.648108827096489,0.4988622883610372
2015-02-01,4.281881317657217,5.504619723909421,5.773078254323073,6.428371437226591,7.911039378800066,-3.6291580611428484
2015-03-01,-0.8084322667651844,0.04449347820734414,-0.7383391041315851,-0.45764456666676584,-1.8116614734599874,1.003229206694803
2015-04-01,-1.638211800513365,-0.49234516852757715,-0.32407829377761294,0.5927589283301938,3.0983303204120936,-4.736542120925458
2015-05-01,2.0694403825403214,1.2354993421402676,1.1291767864218716,2.3663606908978627,-2.0693952529818045,4.138835635522126
2015-06-01,-1.3862318627859531,-1.6624081316522525,-1.572558162875648,-1.7932019022180608,-3.199306666412172,1.813074803626219
2015-07-01,3.15525407916242,2.6729394078566613,2.662047497299627,0.9815693426740713,-3.6735188896437965,6.828772968806216
2015-08-01,-5.8870186045081985,-5.565628512398887,-5.671995413931688,-5.707639571293017,-4.386596967726527,-1.5004216367816712
2015-09-01,-1.6448802212878564,-2.7573225162064032,-1.4142554008649904,-3.570078167309698,-6.7133669838425885,5.068486762554732
2015-10-01,5.978171754986043,7.860957428273883,6.5515096014559155,7.3497437800079455,6.791513820769854,-0.8133420657838109
2015-11-01,1.6818990514186924,0.17918652997898232,-0.04267573441034697,0.6424347836149712,-0.8138413368669142,2.495740388285607
2015-12-01,-0.5924415376547336,-1.2652600745994225,-1.7266964077512506,-4.282157579229817,-4.857826875144876,4.265385337490143
2016-01-01,-2.812967167258828,-3.7021173400188974,-5.838246845999179,-6.60857665560794,-7.988627091580486,5.175659924321657
2016-02-01,1.496723531333177,1.701955131217988,0.3822863693226433,1.307333339627946,0.9267882957725473,0.5699352355606297
2016-03-01,6.7861165773840435,7.384682989633141,7.843614370346707,8.926706111208746,9.23444813802116,-2.448331560637116
2016-04-01,-0.504589370587006,1.036083652772768,1.0948542221866364,0.4382031582052611,4.036445138981491,-4.5410345095684965
2016-05-01,1.2864755572946471,1.7115032290040393,2.946434498586014,1.186859323541744,0.7363565655175178,0.5501189917771293
2016-06-01,4.343493218975565,1.5070362039528629,-0.5446391856807168,-3.452412135268379,-1.1844587650609575,5.527951984036523
2016-07-01,1.0262035972757901,2.6617294840591232,4.4341967329691805,6.740437478025746,5.98553162133527,-4.95932802405948
2016-08-01,-1.6138351321403261,0.10975786454081121,-0.4669648075704588,1.4627253522413348,1.7036972515773765,-3.317532383717703
2016-09-01,-0.7984821675458285,-1.0561484804850463,-0.39551762449459954,0.3561935146166032,2.4230969410669636,-3.221579108612792
2016-10-01,-1.7459983488774153,-3.032882900364409,-2.513050096673442,-1.7515700895685737,-2.6076211308095223,0.861622781932107
2016-11-01,0.2919886520535476,4.156522688705075,4.253599945622183,7.5081055633661125,8.984614091931089,-8.692625439877542
2016-12-01,1.6328429023803381,2.2833355384943057,1.3515023417477483,-0.1569059099148938,0.7886504072501115,0.8441924951302266
2017-01-01,1.2191270854571066,1.788825489367777,3.112369621777579,2.359732474250568,1.992234340523028,-0.7731072550659215
2017-02-01,4.536163313689457,4.000453403755183,3.312635545525905,3.1681265743851372,1.7924210073989246,2.743742306290532
2017-03-01,-0.0035514523449708185,0.5634748710725385,-0.004006202569845993,0.0663095504895337,-0.826253783828091,0.8227023314831202
2017-04-01,1.4777974319844667,1.948102450223886,-0.009654572971870995,0.7145194708546221,-1.0910841826778495,2.568881614662316
2017-05-01,1.8797868181997073,2.3208254217115782,1.3063679086261317,-0.45603960396126536,-0.514967446621287,2.3947542648209943
2017-06-01,0.13976440507002771,0.2512763562009595,0.8969515609758147,2.3628413630711296,3.1561692022915704,-3.0164047972215426
2017-07-01,2.033801311349822,1.183717512822571,1.8162221920458972,0.9408244652160608,1.9368293951841407,0.09697191616568124
2017-08-01,0.22978069292593836,0.5005998800878296,-0.8338043011572465,-2.2073752599494,-1.8654234676008177,2.095204160526756
2017-09-01,1.491812664527037,1.6228318465219118,2.474561700824485,4.88385627449419,4.921535737142712,-3.4297230726156744
2017-10-01,2.4259653770369813,2.3013763651291357,1.3968924186839597,0.7351949070625187,-1.1508506703169064,3.576816047353888
2017-11-01,3.577142448414127,4.315146158913156,4.04210097033464,2.9414716727639476,5.086317058993134,-1.5091746105790071
2017-12-01,-0.570866346127677,-0.4131493631647684,1.1981869771733844,1.4193008863230634,4.299078629345119,-4.869944975472796
2018-01-01,3.568252612962047,2.5479128948750542,5.279690263814046,5.264920762371094,5.847896009983944,-2.2796433970218968
2018-02-01,-4.746893964648067,-4.280538360975757,-4.536363575184723,-4.819914251544238,-3.331921499906729,-1.4149724647413384
2018-03-01,-0.25217151457155923,-0.29962759650499554,-2.423578934828526,-1.095396772015558,-0.6702427739236155,0.4180712593520563
2018-04-01,-1.0197291743703303,-0.07094346504117267,0.3750506841562857,0.54192290116732,2.5740895100225507,-3.5938186843928808
2018-05-01,0.9223202128883665,0.7577125010990183,1.4460039010938233,1.0147782036021964,3.3983154461742733,-2.4759952332859068
2018-06-01,0.6240650505378565,0.0908564052627724,0.7937988804387033,1.4722153673343366,1.698220482828818,-1.0741554322909614
2018-07-01,3.780594103464992,4.204107706330666,3.802679853451847,3.2956569755945058,1.5375565680138987,2.2430375354510934
2018-08-01,2.7075367926909255,1.668563236074356,1.083349062602624,2.2153801929626598,2.1626264926243812,0.5449103000665443
2018-09-01,-0.2683955254679006,-0.7742435888966201,0.6942781662947608,0.4933074846542108,0.35548384976491754,-0.6238793752328181
2018-10-01,-4.026958789431735,-6.6299147616102765,-7.329954085463919,-7.428035394271237,-9.966333571515309,5.939374782083574
2018-11-01,4.705976354724735,3.8263102941114213,3.067936816833262,1.801522700750778,0.6317597725342845,4.07421658219045
2018-12-01,-7.819879600442194,-9.452599149119369,-9.551054533843613,-10.800910432557783,-12.004783385067135,4.184903784624941
2019-01-01,6.4423854989779334,8.636667132485611,9.82570526074257,11.784025035788765,13.157027530788316,-6.714642031810382
2019-02-01,4.206501164004396,3.662054530772383,4.030330304608194,3.23458037797464,3.879376680482874,0.3271244835215219
2019-03-01,2.3691555479592488,1.9198362491089118,0.579456197457768,-0.5413140162903153,0.2772869931538291,2.0918685548054197
2019-04-01,2.331369218942398,3.464705185708283,3.5864043636324103,3.5583929233136327,5.649826944057041,-3.3184577251146425
2019-05-01,-1.0837319589630503,-4.795029291994985,-6.629806283140529,-9.358406614201849,-12.427011235793797,11.343279276830748
2019-06-01,4.266717871491409,6.523147530403713,7.442174115991043,9.43923274032781,10.126069744247735,-5.859351872756326
2019-07-01,1.3866912287759376,1.3384389009117281,1.421832685636804,0.7537103833278602,-0.030729705217811074,1.4174209339937487
2019-08-01,3.06908682021166,-0.9172842516860863,-2.3799539078245386,-5.999123433474556,-8.843724595663938,11.912811415875598
2019-09-01,1.6369982983789217,1.6847035494998348,3.044151039251715,4.5515945041073795,5.605223132285856,-3.968224833906934
2019-10-01,-0.5811825616368254,1.0923456510409968,2.449287307741431,1.9022833935656822,2.0099942995810234,-2.591176861217849
2019-11-01,-0.058806124227858136,2.647418614591266,4.0719206353032265,6.12067858179294,3.8011565466787895,-3.859962670906648
2019-12-01,1.51874224362785,1.4974368883390101,2.8757787415923093,2.6982699009846405,5.884250849767112,-4.3655086061392625
2020-01-01,2.6334863212900106,1.0196172932111023,-1.491362709920687,-6.011319435997257,-5.5667105576817475,8.200196878971758
2020-02-01,-8.508061903450754,-7.671136135798761,-9.062195790736881,-9.307408531984967,-10.33743823041993,1.829376326969177
2020-03-01,-11.93622010349011,-14.330189580492652,-17.241618117716094,-19.598722629414173,-30.57109978298756,18.634879679497452
2020-04-01,8.252069747949458,10.428777162531967,13.390518044673414,15.723232204633861,26.84218842943114,-18.590118681481684
2020-05-01,4.958651934294466,6.365756224627971,3.6660185276566954,6.025355615764834,2.5215476182537904,2.437104316040676
2020-06-01,-0.8786123730336062,-0.21210802721597424,0.9978619941947918,1.6258095184706058,4.959000929618877,-5.837613302652483
2020-07-01,6.446388440862138,5.731353372937738,5.3248896041502185,3.4974009286984176,1.8451260947526493,4.601262346109488
2020-08-01,2.3242778037625786,4.336041940555444,4.326661378282759,4.581302165706417,7.128231972390176,-4.803954168627597
2020-09-01,-0.944495914899199,-1.6154619301164574,-2.825697597893598,-2.8444535377345534,-4.131985848797306,3.1874899338981066
2020-10-01,-2.093257002743635,-1.287217077573339,-0.1955506883884529,0.39146596809182055,0.5224380885211231,-2.615695091264758
2020-11-01,8.037091938239774,11.680854395181655,12.295351066557947,16.395588447071116,23.419046268804575,-15.3819543305648
2020-12-01,1.5397041886910245,3.5793072995815307,4.348883925562707,4.439216135397272,6.9568105867779755,-5.4171063980869505
2021-01-01,-1.567140771131792,-2.7347028464503405,-1.634005760293389,1.020372134486432,1.0718065281529077,-2.6389472992846996
2021-02-01,-1.4547693962831716,1.753890979637846,4.806385982737957,9.378409572519674,15.868638153887158,-17.32340755017033
2021-03-01,8.510912172474477,6.248767579654721,6.289729660781434,4.767455909637343,3.156374879533732,5.354537292940744
2021-04-01,4.268855979458832,5.380574686929296,5.532105337779886,4.7250359330968035,4.006686341594024,0.2621696378648073
2021-05-01,1.969114826279805,1.1187401163290038,1.914954584030756,1.7958335456218684,2.9147519485171087,-0.9456371222373037
2021-06-01,-0.07026249269411917,-0.4221434636480718,0.46213964150185677,0.8375045691043546,-0.06442499032613148,-0.00583750236798769
2021-07-01,2.654905902279836,2.264575317486401,2.973918062410246,1.718748144714047,-3.982900021041389,6.637805923321225
2021-08-01,2.580138902788023,2.315388099209663,2.2102873764315234,2.5062194702096776,1.679762350353645,0.9003765524343779
2021-09-01,-5.366072105144377,-5.398080448372768,-4.3748498798268365,-3.6885109063129113,0.08434501997794186,-5.450417125122319
2021-10-01,6.050727122180834,5.7910320955795305,5.002701922414863,4.674918678512942,5.138275614102439,0.9124515080783944
2021-11-01,-1.4838865578230933,-2.4553318230562367,-2.845081069322219,-2.8538741843078657,-3.2145385698315945,1.7306520120085012
2021-12-01,8.978827955698224,6.649953010774103,6.395035569776893,6.578455599749543,4.1161552662048075,4.862672689493416
2022-01-01,-4.516321267228945,-4.186691914665216,-5.686461068013473,-4.584705081142893,-1.897421044749841,-2.6189002224791045
2022-02-01,-0.6077636307717864,-1.974056651494051,-2.824839777658612,-1.8479224253612863,1.7275609506057503,-2.3353245813775367
2022-03-01,3.188292862287299,3.4096818407436307,2.72777779993887,1.59255009297214,2.2388237186749644,0.9494691436123346
2022-04-01,-3.9882359102525653,-4.84622300054114,-6.080123824621357,-7.05068521315077,-9.587832399102624,5.599596488850058
2022-05-01,1.2529048764769586,0.6037067557451927,0.33570171831570667,0.061590139085326,2.4839088308546824,-1.2310039543777238
2022-06-01,-6.631141006576242,-9.677973749862968,-8.779125538676091,-7.841847243525842,-13.267512226558816,6.636371219982574
2022-07-01,5.314227101055525,7.017346821206032,8.768774428186955,10.578943964629081,11.541811778372482,-6.227584677316957
2022-08-01,-1.7246589252201636,-3.7896599639896054,-4.001183906388582,-4.157651115068378,-3.7421080472662127,2.017449122046049
2022-09-01,-7.688503394124883,-8.817172664395676,-8.258496713683062,-11.012329005164844,-10.572345325214316,2.8838419310894334
2022-10-01,9.723017156724016,9.370201140778924,8.778754918508339,8.44304759527633,12.227646850589878,-2.504629693865862
2022-11-01,4.986908243840851,7.3668612455160565,7.989036781997783,7.161319668397348,6.695197701910108,-1.708289458069257
2022-12-01,-3.0731192648201975,-3.774176992182598,-5.275975139063694,-4.696921118248933,-7.363257744396532,4.290138479576335
2023-01-01,2.206259985791611,3.6808382302194573,7.19229727422304,10.588174655334642,12.504415710806297,-10.298155725014686
2023-02-01,-3.4383438634414367,-3.0185146944279606,-3.660868666437455,-5.143559220887899,-2.637571459292286,-0.8007724041491509
2023-03-01,0.21879656713410833,-0.7247204065805009,-1.4893217003059518,-1.5436518608430034,-1.2317205825223345,1.4505171496564429
2023-04-01,2.8326596119561156,0.8906589957777958,0.9621633176991924,-0.17007493465648427,-4.746441765146113,7.579101377102228
2023-05-01,-5.162150111784129,-4.243892441230118,-3.6242570712010087,-5.910803493329962,-0.7988705276614873,-4.363279584122642
2023-06-01,3.6551171964106404,6.802055177906478,8.812536103827904,8.069873491541136,10.907701849955412,-7.252584653544772
2023-07-01,1.1873053980501571,1.1695298344300875,3.2609665292634573,5.4491631273095065,6.177881864113294,-4.990576466063137
2023-08-01,-3.0217099520408963,-1.359355752187851,-3.134990411268234,-3.7750837059286955,-4.949210988798319,1.9275010367574223
2023-09-01,-4.769564667324124,-4.345387597612654,-5.015974301371108,-4.980229651496469,-7.2053474106709485,2.4357827433468247
2023-10-01,-1.3226760209047919,-2.3370416163255037,-3.715928552395569,-4.889069308453658,-8.606855393128226,7.284179372223434
2023-11-01,5.419889667514168,8.792844327840402,9.471324015871764,9.064741343673315,11.79601545155162,-6.376125784037452
2023-12-01,1.530371511145867,4.019876802904957,7.178363571161847,8.776258784812054,12.240103193695344,-10.709731682549476
2024-01-01,0.6826463205764217,0.024916496213211934,-0.8226172134659425,-0.9058724244173575,-3.199549147314835,3.8821954678912567
2024-02-01,2.0361190203297537,4.200555203846526,3.631844985771469,5.244449568569636,4.402184741245811,-2.366065720916057
2024-03-01,3.1282311672038383,3.709631569131916,4.677414873882175,5.709202313675392,4.310620841742275,-1.1823896745384368
2024-04-01,-2.444644266959522,-4.861748282000431,-5.175980398525243,-6.396715189180263,-6.504588163353307,4.059943896393785
2024-05-01,3.0267411293290665,2.302563617074023,2.6450641027903936,2.907661041950631,1.8124093758855444,1.214331753443522
2024-06-01,-0.3991436525336899,0.23125158579324864,-0.506468744734283,0.2946368865542893,-2.07441254330086,1.6752688907671702
2024-07-01,4.520523962341996,4.004132658187173,4.352529779699142,5.139923460425394,4.682237039033681,-0.16171307669168478
2024-08-01,4.340021622809337,3.450960393952308,1.6751479802908202,2.808271378723869,-0.5624199617693801,4.902441584578717
2024-09-01,0.6335846308563511,1.3210472762164673,1.6068213422947164,3.1735140798986246,3.5696147806702645,-2.9360301498139134
2024-10-01,-1.391336525112222,-0.1855253737589283,-2.1521862021816847,-2.2168437834377333,-1.9292750452116156,0.5379385200993936
2024-11-01,5.228845640930448,6.341505082572448,6.2768185295785495,5.7507317678978245,6.346220137842937,-1.1173744969124888
2024-12-01,-5.854077097929424,-6.584573701380679,-7.014775470228591,-7.294466850051192,-5.403586242120097,-0.4504908558093268
2025-01-01,2.318767833498583,3.022179050915583,2.5396657202397286,5.130499144739699,4.464513192474318,-2.1457453589757356
2025-02-01,2.9880870962916024,2.1410406314219,-2.943696034791373,-2.5707949034379145,-3.336766813080718,6.324853909372321
2025-03-01,-1.3032355513292353,-1.9565243299362547,-3.3864397913991873,-4.448915209938394,-6.3365544456712595,5.033318894342024
2025-04-01,-3.218508572485592,-2.645711953714884,-1.6190798082322315,-3.001540614927527,-1.7375124381743625,-1.4809961343112297
2025-05-01,1.2766704904391302,3.5785398888841105,4.761169230456138,5.022635635182251,5.735684938309203,-4.459014447870072
2025-06-01,-0.07553660446441562,1.0359101050584696,2.9916059813337625,4.67873143283296,6.8691061888717595,-6.944642793336175
2025-07-01,0.09008085809691124,0.7507035597665619,-0.8631907730489832,0.34858965366226924,3.1554212124458543,-3.065340354348943
2025-08-01,1.8171850097276103,2.215485355763534,3.2079563506465734,3.7066491062664357,3.577044920607699,-1.7598599108800885
